================ Training Loss (Sun Apr  5 16:05:59 2020) ================
(epoch: 1, iters: 100, time: 0.205, data: 0.876) D_A: 0.229 G_A: 0.723 cycle_A: 1.509 idt_A: 0.535 D_B: 0.405 G_B: 0.545 cycle_B: 1.038 idt_B: 0.719 
(epoch: 1, iters: 200, time: 0.205, data: 0.001) D_A: 0.169 G_A: 0.558 cycle_A: 1.459 idt_A: 1.225 D_B: 0.182 G_B: 0.527 cycle_B: 2.495 idt_B: 0.675 
(epoch: 1, iters: 300, time: 0.204, data: 0.001) D_A: 0.371 G_A: 0.518 cycle_A: 1.280 idt_A: 0.475 D_B: 0.376 G_B: 0.183 cycle_B: 1.024 idt_B: 0.590 
(epoch: 1, iters: 400, time: 0.419, data: 0.001) D_A: 0.206 G_A: 0.418 cycle_A: 1.653 idt_A: 0.551 D_B: 0.206 G_B: 0.408 cycle_B: 1.006 idt_B: 0.790 
(epoch: 1, iters: 500, time: 0.205, data: 0.001) D_A: 0.083 G_A: 0.476 cycle_A: 1.358 idt_A: 0.840 D_B: 0.376 G_B: 0.569 cycle_B: 2.240 idt_B: 0.611 
(epoch: 1, iters: 600, time: 0.204, data: 0.001) D_A: 0.252 G_A: 0.457 cycle_A: 1.993 idt_A: 0.740 D_B: 0.251 G_B: 1.031 cycle_B: 1.703 idt_B: 1.007 
(epoch: 1, iters: 700, time: 0.204, data: 0.001) D_A: 0.302 G_A: 0.796 cycle_A: 1.515 idt_A: 1.291 D_B: 0.240 G_B: 0.247 cycle_B: 2.644 idt_B: 0.762 
(epoch: 1, iters: 800, time: 0.299, data: 0.001) D_A: 0.190 G_A: 0.323 cycle_A: 1.262 idt_A: 0.361 D_B: 0.278 G_B: 1.367 cycle_B: 0.788 idt_B: 0.632 
(epoch: 1, iters: 900, time: 0.205, data: 0.001) D_A: 0.221 G_A: 0.387 cycle_A: 1.228 idt_A: 0.367 D_B: 0.439 G_B: 0.078 cycle_B: 0.791 idt_B: 0.604 
(epoch: 1, iters: 1000, time: 0.204, data: 0.001) D_A: 0.186 G_A: 0.952 cycle_A: 1.406 idt_A: 0.507 D_B: 0.151 G_B: 0.407 cycle_B: 1.437 idt_B: 0.648 
(epoch: 1, iters: 1100, time: 0.204, data: 0.001) D_A: 0.286 G_A: 0.326 cycle_A: 1.273 idt_A: 1.208 D_B: 0.161 G_B: 0.344 cycle_B: 2.277 idt_B: 0.642 
(epoch: 1, iters: 1200, time: 0.290, data: 0.001) D_A: 0.215 G_A: 0.422 cycle_A: 1.130 idt_A: 0.708 D_B: 0.379 G_B: 0.340 cycle_B: 1.450 idt_B: 0.523 
(epoch: 1, iters: 1300, time: 0.204, data: 0.001) D_A: 0.077 G_A: 0.572 cycle_A: 1.143 idt_A: 0.635 D_B: 0.218 G_B: 0.307 cycle_B: 1.297 idt_B: 0.603 
(epoch: 1, iters: 1400, time: 0.206, data: 0.001) D_A: 0.084 G_A: 0.833 cycle_A: 0.974 idt_A: 0.374 D_B: 0.228 G_B: 0.517 cycle_B: 0.676 idt_B: 0.487 
(epoch: 1, iters: 1500, time: 0.204, data: 0.001) D_A: 0.115 G_A: 0.670 cycle_A: 1.751 idt_A: 0.333 D_B: 0.253 G_B: 0.089 cycle_B: 0.748 idt_B: 0.938 
(epoch: 1, iters: 1600, time: 0.290, data: 0.001) D_A: 0.241 G_A: 0.131 cycle_A: 0.956 idt_A: 1.007 D_B: 0.143 G_B: 0.269 cycle_B: 1.947 idt_B: 0.503 
(epoch: 1, iters: 1700, time: 0.205, data: 0.001) D_A: 0.336 G_A: 0.544 cycle_A: 0.907 idt_A: 0.576 D_B: 0.296 G_B: 0.179 cycle_B: 1.159 idt_B: 0.411 
(epoch: 1, iters: 1800, time: 0.204, data: 0.001) D_A: 0.265 G_A: 1.147 cycle_A: 1.057 idt_A: 0.357 D_B: 0.145 G_B: 0.227 cycle_B: 0.803 idt_B: 0.474 
(epoch: 1, iters: 1900, time: 0.205, data: 0.001) D_A: 0.176 G_A: 0.462 cycle_A: 1.944 idt_A: 0.685 D_B: 0.278 G_B: 0.314 cycle_B: 1.347 idt_B: 0.907 
(epoch: 1, iters: 2000, time: 0.395, data: 0.001) D_A: 0.134 G_A: 0.620 cycle_A: 1.044 idt_A: 0.329 D_B: 0.313 G_B: 0.536 cycle_B: 0.821 idt_B: 0.531 
(epoch: 1, iters: 2100, time: 0.204, data: 0.001) D_A: 0.246 G_A: 0.629 cycle_A: 1.078 idt_A: 0.704 D_B: 0.561 G_B: 0.050 cycle_B: 1.373 idt_B: 0.777 
(epoch: 1, iters: 2200, time: 0.204, data: 0.001) D_A: 0.118 G_A: 0.538 cycle_A: 1.263 idt_A: 0.599 D_B: 0.177 G_B: 0.345 cycle_B: 1.542 idt_B: 0.627 
(epoch: 1, iters: 2300, time: 0.204, data: 0.001) D_A: 0.112 G_A: 0.812 cycle_A: 1.993 idt_A: 0.413 D_B: 0.239 G_B: 0.270 cycle_B: 0.868 idt_B: 1.099 
(epoch: 1, iters: 2400, time: 0.305, data: 0.001) D_A: 0.051 G_A: 0.612 cycle_A: 1.068 idt_A: 0.335 D_B: 0.106 G_B: 0.058 cycle_B: 0.674 idt_B: 0.567 
(epoch: 1, iters: 2500, time: 0.204, data: 0.001) D_A: 0.282 G_A: 0.662 cycle_A: 0.944 idt_A: 0.541 D_B: 0.128 G_B: 0.188 cycle_B: 1.110 idt_B: 0.456 
(epoch: 1, iters: 2600, time: 0.205, data: 0.001) D_A: 0.320 G_A: 0.369 cycle_A: 0.932 idt_A: 0.545 D_B: 0.209 G_B: 0.793 cycle_B: 1.156 idt_B: 0.465 
(epoch: 1, iters: 2700, time: 0.205, data: 0.001) D_A: 0.176 G_A: 0.330 cycle_A: 1.977 idt_A: 1.037 D_B: 0.175 G_B: 0.252 cycle_B: 1.953 idt_B: 0.900 
(epoch: 1, iters: 2800, time: 0.296, data: 0.001) D_A: 0.251 G_A: 0.318 cycle_A: 1.091 idt_A: 0.593 D_B: 0.182 G_B: 0.279 cycle_B: 0.972 idt_B: 0.526 
(epoch: 1, iters: 2900, time: 0.204, data: 0.001) D_A: 0.243 G_A: 0.366 cycle_A: 0.966 idt_A: 1.131 D_B: 0.067 G_B: 0.372 cycle_B: 1.470 idt_B: 0.462 
(epoch: 1, iters: 3000, time: 0.204, data: 0.001) D_A: 0.197 G_A: 0.316 cycle_A: 1.298 idt_A: 0.882 D_B: 0.394 G_B: 0.642 cycle_B: 1.986 idt_B: 0.622 
(epoch: 1, iters: 3100, time: 0.204, data: 0.002) D_A: 0.277 G_A: 0.385 cycle_A: 1.218 idt_A: 0.496 D_B: 0.129 G_B: 0.302 cycle_B: 1.043 idt_B: 0.550 
